10.145677	6.199800	7.399800	8.646739	7.446256	6.000000	7.224891	6.655352	5.000000	4.200000	5.068858	3.942849	3.700154	5.000000	5.000000	3.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.445804	11.499500	7.000000	9.470909	4.000000	10.999600	4.900154	3.000000	3.800000	4.000000	2.800000	4.835436	5.000000	4.169449	6.132783	3.000000	7.299969	6.103895	4.333351	6.359617	8.815144	6.027850	9.918284	6.004944	6.483286	8.821793	7.480981	5.586929	5.079423	9.899969	7.516993	9.521605	6.457031	6.276375	6.244451	6.764944	7.862118	9.699769	8.160904	6.606760	5.665945	6.490514	6.532030	9.835925	6.015037	9.765815	5.679423	5.171969	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
11.000000	4.400000	8.599800	8.000000	7.000000	10.000000	6.000000	6.000000	5.000000	4.000000	5.333243	3.704320	3.500154	5.000000	5.000000	3.200000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.445804	11.499500	7.000000	9.470909	4.000000	10.799800	3.500154	5.400608	3.866542	4.000000	5.934513	5.597629	5.000000	5.866542	5.066542	5.999800	6.866721	7.698171	3.000000	4.000000	10.165286	7.382080	10.385952	3.576508	5.250466	10.242345	7.576864	4.771964	3.777332	9.699969	5.290242	9.534458	3.974023	4.845975	6.244451	7.164944	6.062118	6.916793	8.080886	4.000000	5.117113	5.807535	6.055364	10.298522	5.015037	9.765815	4.015037	6.767226	8.370643	9.321234	10.574548	9.636350	10.648667	9.920840	10.233985	10.004214	8.431075
11.861707	6.799800	8.199800	8.999938	8.862947	7.200000	7.460399	6.797483	5.000000	5.000000	5.333243	3.807355	4.500154	5.000000	5.000000	4.000000	4.000000	3.000000	11.561028	4.600000	4.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.999600	4.100154	3.400000	3.000000	4.000000	2.000000	3.533243	5.000000	2.400000	4.000000	4.200000	3.200000	6.541448	4.600000	4.200000	10.013103	5.627850	9.599804	7.527486	7.582108	9.842345	9.584185	7.802365	5.320181	9.958526	8.268512	9.521605	6.895156	6.128982	8.952903	5.815037	7.062118	9.699769	7.665616	6.982952	5.117113	4.807535	5.615037	9.835925	6.615037	9.765815	2.415037	4.467257	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
11.999000	10.000000	5.800000	11.000000	6.405992	7.200000	4.000000	6.482812	4.000000	5.000000	5.411707	2.000000	4.500154	5.000000	5.000000	3.000000	5.200000	4.000000	11.561028	5.600000	5.600000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.799800	5.900154	6.702192	6.800000	4.000000	2.000000	6.435436	5.000000	6.499650	7.366829	4.600000	7.899969	6.499199	9.099769	6.999800	8.523297	5.227850	8.900154	2.415037	5.850466	9.821793	4.257031	2.415037	3.415037	8.800000	3.633985	9.053813	3.192645	5.076375	3.000000	4.415037	3.444261	4.898371	8.024695	4.000000	4.000000	3.207535	5.415037	9.308434	7.815037	9.765815	2.415037	5.400000	8.970102	8.954342	9.696871	9.371964	9.814682	9.654355	10.233985	10.628133	8.631216
10.000000	6.199800	8.199800	9.000000	7.584963	8.599800	7.000000	8.000000	5.000000	5.000000	4.933243	3.942849	4.500154	5.000000	5.000000	3.000000	6.800000	5.200000	11.561028	7.000000	7.200000	3.000000	4.445804	11.499500	7.000000	9.470909	4.000000	10.999600	4.300154	4.099650	3.000000	4.000000	2.200000	4.733243	5.000000	3.800000	4.000000	3.999800	8.399800	7.908560	3.000000	4.600000	7.294275	6.027850	10.132136	4.168251	5.250466	9.621793	8.855179	3.346108	3.615037	10.299969	6.643385	9.772408	4.726656	6.793368	3.000000	6.347022	3.444261	9.699769	8.504712	4.000000	4.982817	4.890514	6.572357	9.835925	8.222162	9.765815	5.679423	5.143467	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
11.999000	6.799800	8.599800	9.000000	7.831642	7.399800	6.000000	6.510962	5.000000	5.000000	5.333243	4.584963	4.500154	5.000000	5.000000	4.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.999600	4.100154	3.200000	3.000000	4.000000	2.000000	3.533243	5.000000	2.400000	4.000000	3.600000	3.200000	6.309047	4.600000	4.000000	10.022249	6.027850	9.700154	6.771964	7.582108	10.442345	9.754927	7.363836	5.686196	9.358526	8.165598	9.521605	6.570405	6.128982	8.952903	5.815037	7.862118	9.699769	7.665616	5.865959	5.117113	4.807535	5.855364	9.835925	6.215037	9.765815	2.415037	4.467257	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
10.791814	6.799800	7.399800	8.501439	7.498251	6.000000	6.070389	6.201634	5.000000	5.000000	4.933243	3.321928	4.500154	5.000000	5.000000	3.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.999600	3.900154	3.200000	3.000000	4.000000	2.800000	5.050236	5.000000	4.169449	4.000000	2.600000	7.800000	6.007350	4.333351	6.359617	8.815144	6.027850	9.918284	6.004944	6.483286	8.821793	7.280981	5.586929	4.679423	9.899969	7.516993	9.521605	6.818502	6.276375	7.251576	5.815037	7.862118	9.699769	8.160904	6.606760	5.234105	4.807535	6.055364	9.835925	6.015037	9.765815	2.415037	4.867257	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
11.793116	6.799800	8.599800	9.000000	7.831642	7.399800	6.510962	6.201634	5.000000	5.000000	4.933243	3.000000	4.500154	5.000000	5.000000	3.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	11.199600	3.900154	3.200000	3.000000	4.000000	2.000000	3.533243	5.000000	2.400000	4.000000	3.600000	3.200000	6.658441	4.600000	4.000000	10.232966	6.027850	9.599804	6.771964	7.582108	10.442345	9.835540	7.402365	5.320181	9.358526	8.365598	9.521605	6.650678	6.128982	8.952903	6.764944	7.862118	9.699769	7.665616	6.238459	5.234105	4.807535	5.855364	9.835925	6.215037	9.765815	2.415037	4.867257	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
10.000000	6.199800	8.599800	8.000000	7.000000	7.399800	5.263034	6.201634	5.000000	5.000000	4.333243	3.704320	4.500154	5.000000	5.000000	3.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.999600	3.900154	3.200000	3.000000	4.000000	2.000000	3.533243	5.000000	2.400000	4.000000	4.000000	3.200000	6.920076	4.600000	4.000000	10.022249	7.382080	9.700154	6.771964	7.582108	10.442345	9.754927	7.363836	5.686196	9.358526	8.165598	9.521605	6.570405	6.128982	8.952903	6.500559	7.862118	9.699769	7.560904	5.865959	5.234105	4.807535	6.572357	9.835925	6.615037	9.765815	5.679423	5.171969	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
9.044394	6.799800	7.399800	8.292782	6.510962	7.399800	6.727084	5.807355	5.000000	5.000000	4.333243	3.942849	4.500154	5.000000	5.000000	3.000000	3.000000	3.000000	11.561028	4.000000	3.000000	3.000000	4.045804	11.499500	7.000000	9.470909	4.000000	10.999600	4.500154	3.000000	3.000000	4.000000	2.000000	3.533243	5.000000	2.400000	4.000000	2.400000	3.200000	6.487342	4.600000	4.200000	10.022249	6.027850	9.599804	6.771964	7.582108	10.442345	9.584185	7.802365	5.320181	9.358526	8.165598	10.111512	6.570405	6.128982	9.960028	6.364944	7.862118	9.699769	7.665616	5.782952	5.982937	6.490514	6.572357	9.835925	6.615037	9.765815	7.279423	6.051803	8.746928	10.550854	11.418657	9.806607	10.586870	4.533421	10.633785	6.746909	8.215037
